Account_Number,DUNS_Number,Government_ID,Company_Name,Country_Code,Address_1,Address_2,City,State,Postcode,Source_Filename,Source_Row_Index,Source_Contributor_ID,Source_File_Format,Mapping_Reference_ID,Record_Status,Record_Version,Insert_Timestamp,Last_Modified_Timestamp,Inserted_By_Job,Last_Modified_By_Job,Processing_System
ACCT-10022,,TAX200022,Ionis Manufacturing,US,122 Market St,Suite 32,Miami,GA,70022,inner_trade_a.csv,22,RETEST,csv,d2e084bb-005c-4dfd-a1f5-f2076a890437,ACTIVE,1,2026-03-08T12:07:33.924946+00:00,2026-03-08T12:07:33.924946+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10023,,TAX200023,Juniper Auto Parts,AU,123 Market St,Suite 33,Austin,WA,70023,inner_trade_a.csv,23,RETEST,csv,d2e084bb-005c-4dfd-a1f5-f2076a890437,ACTIVE,1,2026-03-08T12:07:33.924946+00:00,2026-03-08T12:07:33.924946+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10024,,TAX200024,Futura Electronics,AU,124 Market St,Suite 34,Miami,GA,70024,inner_trade_a.csv,24,RETEST,csv,d2e084bb-005c-4dfd-a1f5-f2076a890437,ACTIVE,1,2026-03-08T12:07:33.924946+00:00,2026-03-08T12:07:33.924946+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10025,,TAX200025,Apex Metals Ltd,DE,125 Market St,Suite 35,Atlanta,TX,70025,inner_trade_a.csv,25,RETEST,csv,d2e084bb-005c-4dfd-a1f5-f2076a890437,ACTIVE,1,2026-03-08T12:07:33.924946+00:00,2026-03-08T12:07:33.924946+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10001,,TAX200001,Horizon Textiles,GB,101 Market St,Suite 11,Chicago,FL,70001,inner_trade_b.json,1,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10002,,TAX200002,Futura Electronics,SG,102 Market St,Suite 12,Atlanta,IL,70002,inner_trade_b.json,2,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10003,,TAX200003,Ionis Manufacturing,SG,103 Market St,Suite 13,Dallas,CO,70003,inner_trade_b.json,3,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10004,,TAX200004,Juniper Auto Parts,DE,104 Market St,Suite 14,Chicago,MA,70004,inner_trade_b.json,4,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10005,,TAX200005,Granite Works,SG,105 Market St,Suite 15,Denver,IL,70005,inner_trade_b.json,5,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10006,,TAX200006,Crestline Pharma,FR,106 Market St,Suite 16,Seattle,WA,70006,inner_trade_b.json,6,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10007,,TAX200007,Granite Works,AU,107 Market St,Suite 17,Dallas,MA,70007,inner_trade_b.json,7,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10008,,TAX200008,Granite Works,NL,108 Market St,Suite 18,Dallas,GA,70008,inner_trade_b.json,8,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10009,,TAX200009,Apex Metals Ltd,US,109 Market St,Suite 19,Denver,FL,70009,inner_trade_b.json,9,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10010,,TAX200010,BlueRiver Foods,FR,110 Market St,Suite 20,Atlanta,GA,70010,inner_trade_b.json,10,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10011,,TAX200011,Granite Works,SG,111 Market St,Suite 21,Miami,CA,70011,inner_trade_b.json,11,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10012,,TAX200012,EverPeak Logistics,US,112 Market St,Suite 22,Austin,WA,70012,inner_trade_b.json,12,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10013,,TAX200013,Juniper Auto Parts,AU,113 Market St,Suite 23,Chicago,CO,70013,inner_trade_b.json,13,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10014,,TAX200014,BlueRiver Foods,GB,114 Market St,Suite 24,Dallas,GA,70014,inner_trade_b.json,14,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10015,,TAX200015,Apex Metals Ltd,AU,115 Market St,Suite 25,Seattle,CA,70015,inner_trade_b.json,15,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10016,,TAX200016,Futura Electronics,FR,116 Market St,Suite 26,Dallas,GA,70016,inner_trade_b.json,16,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10017,,TAX200017,BlueRiver Foods,DE,117 Market St,Suite 27,Chicago,FL,70017,inner_trade_b.json,17,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10018,,TAX200018,Delta Retail Group,NL,118 Market St,Suite 28,Miami,CO,70018,inner_trade_b.json,18,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
,,TAX200019,BlueRiver Foods,SG,119 Market St,Suite 29,Boston,CA,70019,inner_trade_b.json,19,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10020,,TAX200020,BlueRiver Foods,AU,120 Market St,Suite 30,Atlanta,GA,70020,inner_trade_b.json,20,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10021,,TAX200021,Apex Metals Ltd,SG,121 Market St,Suite 31,Seattle,MA,70021,inner_trade_b.json,21,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10022,,TAX200022,EverPeak Logistics,NL,122 Market St,Suite 32,Dallas,WA,70022,inner_trade_b.json,22,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10023,,TAX200023,EverPeak Logistics,SG,123 Market St,Suite 33,Dallas,CO,70023,inner_trade_b.json,23,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10024,,TAX200024,BlueRiver Foods,DE,124 Market St,Suite 34,Seattle,GA,70024,inner_trade_b.json,24,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10025,,TAX200025,BlueRiver Foods,FR,125 Market St,Suite 35,Miami,TX,70025,inner_trade_b.json,25,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10026,,TAX200026,Futura Electronics,SG,126 Market St,Suite 36,Seattle,WA,70026,inner_trade_b.json,26,RETEST,json,4ead1d42-3aaa-4fa8-8987-b46b45e8ca47,ACTIVE,1,2026-03-08T12:07:33.982125+00:00,2026-03-08T12:07:33.982125+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10001,,TAX200001,BlueRiver Foods,GB,101 Market St,Suite 11,Denver,CA,70001,root_trade_mixed.xml,1,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10002,,TAX200002,Juniper Auto Parts,NL,102 Market St,Suite 12,Miami,GA,70002,root_trade_mixed.xml,2,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10003,,TAX200003,Apex Metals Ltd,DE,103 Market St,Suite 13,Boston,TX,70003,root_trade_mixed.xml,3,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10004,,TAX200004,Crestline Pharma,GB,104 Market St,Suite 14,Dallas,CA,70004,root_trade_mixed.xml,4,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10005,,TAX200005,Granite Works,US,105 Market St,Suite 15,Denver,IL,70005,root_trade_mixed.xml,5,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10006,,TAX200006,Ionis Manufacturing,US,106 Market St,Suite 16,Miami,MA,70006,root_trade_mixed.xml,6,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10007,,TAX200007,Futura Electronics,DE,107 Market St,Suite 17,Denver,TX,70007,root_trade_mixed.xml,7,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10008,,TAX200008,Delta Retail Group,US,108 Market St,Suite 18,Seattle,TX,70008,root_trade_mixed.xml,8,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10009,,TAX200009,Delta Retail Group,SG,109 Market St,Suite 19,Dallas,FL,70009,root_trade_mixed.xml,9,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10010,,TAX200010,Juniper Auto Parts,SG,110 Market St,Suite 20,Seattle,MA,70010,root_trade_mixed.xml,10,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
ACCT-10011,,TAX200011,Granite Works,AU,111 Market St,Suite 21,Dallas,FL,70011,root_trade_mixed.xml,11,RETEST,xml,8fa7cc81-5821-4726-b21d-1cb8f40205fd,ACTIVE,1,2026-03-08T12:07:34.036745+00:00,2026-03-08T12:07:34.036745+00:00,cfddc8ec-5311-476f-9ee3-e283fdfd867f,cfddc8ec-5311-476f-9ee3-e283fdfd867f,DataIngestionPOC-1.0
