Account_Number,DUNS_Number,Government_ID,Company_Name,Country_Code,Address_1,Address_2,City,State,Postcode,Source_Filename,Source_Row_Index,Source_Contributor_ID,Source_File_Format,Mapping_Reference_ID,Record_Status,Record_Version,Insert_Timestamp,Last_Modified_Timestamp,Inserted_By_Job,Last_Modified_By_Job,Processing_System
ACCT-10014,,TAX200014,BlueRiver Foods,GB,114 Market St,Suite 24,Dallas,GA,70014,trade_contrib_06_xml.xml,14,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10015,,TAX200015,Apex Metals Ltd,AU,115 Market St,Suite 25,Seattle,CA,70015,trade_contrib_06_xml.xml,15,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10016,,TAX200016,Futura Electronics,FR,116 Market St,Suite 26,Dallas,GA,70016,trade_contrib_06_xml.xml,16,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10017,,TAX200017,BlueRiver Foods,DE,117 Market St,Suite 27,Chicago,FL,70017,trade_contrib_06_xml.xml,17,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10018,,TAX200018,Delta Retail Group,NL,118 Market St,Suite 28,Miami,CO,70018,trade_contrib_06_xml.xml,18,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
None,,TAX200019,BlueRiver Foods,SG,119 Market St,Suite 29,Boston,CA,70019,trade_contrib_06_xml.xml,19,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10020,,TAX200020,BlueRiver Foods,AU,120 Market St,Suite 30,Atlanta,GA,70020,trade_contrib_06_xml.xml,20,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10021,,TAX200021,Apex Metals Ltd,SG,121 Market St,Suite 31,Seattle,MA,70021,trade_contrib_06_xml.xml,21,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10022,,TAX200022,EverPeak Logistics,NL,122 Market St,Suite 32,Dallas,WA,70022,trade_contrib_06_xml.xml,22,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10023,,TAX200023,EverPeak Logistics,SG,123 Market St,Suite 33,Dallas,CO,70023,trade_contrib_06_xml.xml,23,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10024,,TAX200024,BlueRiver Foods,DE,124 Market St,Suite 34,Seattle,GA,70024,trade_contrib_06_xml.xml,24,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10025,,TAX200025,BlueRiver Foods,FR,125 Market St,Suite 35,Miami,TX,70025,trade_contrib_06_xml.xml,25,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
ACCT-10026,,TAX200026,Futura Electronics,SG,126 Market St,Suite 36,Seattle,WA,70026,trade_contrib_06_xml.xml,26,RETEST,xml,3b946db0-1f4b-4b3d-a9e2-181e938c065e,ACTIVE,1,2026-03-08T12:07:33.187383+00:00,2026-03-08T12:07:33.187383+00:00,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,fde08ffd-f18b-43ef-b4c5-8f25dea62e1b,DataIngestionPOC-1.0
